company_id,company_name,ctry_code,worldrank,nace2,isic4,year,rd,ns,capex,op,emp,patCN,patEP,patJP,patKR,patUS,TMnEU,TMnUS
885,TAKEDA PHARMACEUTICAL,JP,54,2120,21,2016,2645.948669,13648.899272,485.892815,671.510817,29900,1,3,3,2,8,44,69
1953,GILEAD SCIENCES,US,41,2120,21,2015,2632.312942,28505.662456,652.401417,19379.029050,8000,,,,,,,
1018,HITACHI,JP,58,2712,27,2015,2629.857510,79072.281718,7162.419613,4650.008399,335244,,,,,,,
1018,HITACHI,JP,58,2712,27,2017,2623.474458,73834.992945,2778.958529,5504.796747,307275,1399,627,1976,335,1386,9,23
999,CANON,JP,59,2823,28,2017,2600.881970,32151.311636,1493.170857,2612.119075,197776,1453,907,4504,573,3963,8,10
999,CANON,JP,59,2823,28,2015,2588.644158,29946.876690,1993.279438,2799.123991,189571,,,,,,,
885,TAKEDA PHARMACEUTICAL,JP,54,2120,21,2017,2564.215334,13952.128589,528.012461,1567.622880,27230,217,339,210,116,319,27,39
1018,HITACHI,JP,58,2712,27,2016,2552.891616,72211.124003,4799.503367,4032.287747,303887,306,138,1425,105,533,1,32
1018,HITACHI,JP,58,2712,27,2018,2546.445467,74629.351497,3013.000591,5856.521428,295941,1409,554,1718,387,1377,8,17
425,CONTINENTAL,DE,47,2211,22-23,2015,2528.300043,39232.000709,2178.800059,4129.999783,207899,,,,,,,
1914,BOEING,US,56,3030,29-30,2017,2524.889540,82100.398839,1518.776524,8855.890483,140800,497,618,392,93,682,1,19
568,NOKIA,FI,36,2630,26,2015,2501.999959,13574.000448,314.000004,1842.000056,55718,,,,,,,
999,CANON,JP,59,2823,28,2018,2488.896484,31142.033637,1508.261426,2702.528611,195056,1767,970,4237,576,4222,15,17
1880,DELL TECHNOLOGIES,US,31,2620,26,2016,2482.968150,54291.676730,610.480027,-1721.396460,138000,105,0,0,0,35,16,66
760,ALLERGAN,IE,75,2120,21,2016,2463.404788,12725.408189,289.432151,-1615.195652,16700,1,1,1,1,2,12,130
1338,TAIWAN SEMICONDUCTOR,TW,60,2611,26,2018,2440.956887,29312.135652,8968.120441,10949.392803,43228,971,0,13,352,1618,1,1
1323,HON HAI PRECISION INDUSTRY,TW,61,2620,26,2018,2399.310935,150437.846780,1862.293575,4166.543484,,626,33,62,16,743,8,23
790,TATA MOTORS,IN,77,2910,29-30,2017,2386.823762,36076.471210,2485.906240,2068.916336,56168,12,2,1,0,85,109,31
999,CANON,JP,59,2823,28,2016,2382.781822,26804.380119,1630.971790,1803.508610,197673,73,97,3398,12,380,12,32
631,PEUGEOT (PSA),FR,42,2910,29-30,2016,2367.000096,54030.001163,2106.999978,2652.999945,170156,14,22,29,1,13,47,13
760,ALLERGAN,IE,75,2120,21,2015,2338.863444,13162.438758,397.292344,-2613.273682,31200,,,,,,,
1652,BROADCOM,US,49,2611,26,2016,2335.369820,11563.312262,631.440722,562.445144,15700,1,1,2,0,20,1,2
874,TOSHIBA,JP,110,2611,26,2016,2328.313887,38382.641971,1251.028152,2133.862348,153492,160,64,1140,30,406,2,27
1323,HON HAI PRECISION INDUSTRY,TW,61,2620,26,2017,2324.034460,133754.730225,1716.000028,3350.246930,,694,24,63,4,904,5,17
1338,TAIWAN SEMICONDUCTOR,TW,60,2611,26,2017,2294.233069,27776.828036,9394.565597,10987.916030,48602,1001,3,15,281,948,0,0
1617,BIOGEN IDEC,US,62,2120,21,2018,2268.295968,11749.251746,771.266001,5314.931739,7800,30,50,24,21,44,0,9
1138,SK HYNIX,KR,63,2611,26,2018,2262.640977,31660.109758,13283.435255,16316.339374,25972,786,2,5,898,1000,1,2
631,PEUGEOT (PSA),FR,42,2910,29-30,2015,2244.000090,54676.000029,1623.000018,2022.000030,182157,,,,,,,
611,RENAULT,FR,45,2910,29-30,2015,2243.000083,45327.000320,1844.999962,2153.000096,120136,,,,,,,
463,MERCK DE,DE,64,2120,21,2018,2224.999946,14836.000279,910.000002,1686.000032,51713,282,263,209,208,215,27,43
1167,TENCENT,CN,53,6209,62-63,2017,2224.632539,30300.676823,1543.071121,11248.438619,44796,427,108,84,97,39,21,28
1196,ALIBABA GROUP HOLDING,CN,28,4791,45-47,2016,2174.165566,20170.673728,2236.102242,6124.239415,50097,565,10,8,8,8,17,0
1431,UNITED TECHNOLOGIES,US,65,3030,29-30,2018,2150.217304,58079.443872,1661.134535,7639.297284,240000,484,1888,73,97,2085,20,47
463,MERCK DE,DE,64,2120,21,2017,2134.999959,14516.999945,919.000013,2098.999918,52880,224,254,225,190,234,37,48
517,ZF,DE,68,2815,28,2017,2132.999944,36444.000900,1350.000035,1756.999991,146148,351,236,73,64,339,17,13
1631,WESTERN DIGITAL,US,66,2620,26,2017,2131.876769,16675.101593,504.803204,1902.182470,68000,203,58,35,54,239,10,23
1431,UNITED TECHNOLOGIES,US,65,3030,29-30,2015,2121.396130,48993.863165,1442.794106,6768.555846,197000,,,,,,,
790,TATA MOTORS,IN,77,2910,29-30,2015,2109.388122,33732.023090,2019.206760,2836.622298,76598,,,,,,,
1631,WESTERN DIGITAL,US,66,2620,26,2018,2096.068813,18032.304943,729.257241,5193.884019,71600,221,64,32,48,192,14,17
1431,UNITED TECHNOLOGIES,US,65,3030,29-30,2017,2084.715059,52259.363234,1758.950995,7040.170953,205000,448,1783,53,28,1902,14,37
1962,NVIDIA,US,67,2611,26,2018,2075.108234,10232.309811,524.017203,3322.269069,13277,32,8,6,2,99,41,63
517,ZF,DE,68,2815,28,2018,2055.000048,36929.000169,1585.999969,1527.999993,148969,353,216,53,43,275,31,25
1762,HEWLETT PACKARD ENTERPRISE,US,104,2620,26,2015,2041.920321,27141.470462,2920.522355,2634.933218,240000,,,,,,,
1431,UNITED TECHNOLOGIES,US,65,3030,29-30,2016,2041.046973,49994.733185,1483.842032,7179.909386,202000,92,232,7,8,1369,21,36
1108,HYUNDAI MOTOR,KR,69,2910,29-30,2018,2035.773359,75784.221292,3803.744679,1896.053436,69630,906,79,48,1510,1290,5,36
766,MEDTRONIC PUBLIC LIMITED,IE,70,2660,26,2018,2034.933539,26687.322184,990.392524,5163.316149,90000,457,642,185,64,652,25,66
138,SAIC MOTOR,CN,71,2932,29-30,2018,2029.128140,109589.904547,4074.985627,2874.549944,217511,26,11,4,1,16,3,3
322,CHINA STATE CONSTRUCTION ENGINEERING,CN,72,4299,41-43,2018,2027.751878,150460.883975,2373.486990,11653.356254,302827,1,0,0,0,0,0,0
1338,TAIWAN SEMICONDUCTOR,TW,60,2611,26,2016,2023.560926,26938.252151,9322.301485,10740.701109,46968,321,0,8,48,670,0,2
1189,BAIDU,CN,73,6209,62-63,2018,2010.019729,13034.415431,1129.266107,1979.178749,42267,452,57,106,37,362,31,145
1239,PHILIPS,NL,88,2751,27,2016,2007.999923,26226.999238,360.000005,2299.000043,114731,6,18,2,1,5,20,100
1762,HEWLETT PACKARD ENTERPRISE,US,104,2620,26,2016,2006.985946,26445.399970,2864.627400,4215.718247,195000,61,58,1,2,114,24,25
1653,ABBOTT LABORATORIES,US,74,2120,21,2018,1998.252235,26705.663651,1217.466663,3257.640405,103000,76,142,53,2,127,38,91
819,TELECOM ITALIA,IT,127,6190,61,2017,1992.000034,19827.999175,3476.999933,3507.999936,59429,0,0,0,0,0,0,0
538,NOVO NORDISK,DK,80,2120,21,2016,1988.287084,14974.446036,946.854416,6488.122977,41971,0,0,0,0,0,16,16
760,ALLERGAN,IE,75,2120,21,2018,1976.680243,13788.115233,221.397262,-4560.172558,16900,21,38,17,17,37,5,60
463,MERCK DE,DE,64,2120,21,2016,1972.000115,15023.999847,715.999980,2054.000041,50414,6,11,10,4,8,31,49
1617,BIOGEN IDEC,US,62,2120,21,2017,1968.208700,10719.557293,862.357672,4766.285419,7300,24,53,25,18,54,8,6
766,MEDTRONIC PUBLIC LIMITED,IE,70,2660,26,2017,1967.684599,26159.811765,932.750583,6056.765560,86000,447,631,191,62,620,37,62
625,VALEO,FR,76,2932,29-30,2018,1966.000069,19123.999402,1291.000051,1035.999972,113600,408,593,169,88,296,10,3
790,TATA MOTORS,IN,77,2910,29-30,2018,1957.398839,37461.884320,2179.835457,751.665968,82797,4,8,3,0,91,59,35
1239,PHILIPS,NL,88,2751,27,2015,1954.999985,25862.999260,522.000017,1220.999984,112959,,,,,,,
1138,SK HYNIX,KR,63,2611,26,2017,1946.831704,23569.449782,7759.992965,10740.956292,23548,348,0,2,725,818,0,2
766,MEDTRONIC PUBLIC LIMITED,IE,70,2660,26,2015,1942.357048,25181.647390,913.536700,4775.543232,88000,,,,,,,
538,NOVO NORDISK,DK,80,2120,21,2017,1926.529920,14963.193797,1021.606033,6559.793372,42076,50,50,46,6,46,6,11
766,MEDTRONIC PUBLIC LIMITED,IE,70,2660,26,2016,1915.282803,25947.585702,1095.195883,4848.905839,91000,16,21,12,3,245,32,90
1288,VOLVO,SE,78,2910,29-30,2018,1914.312830,38112.096488,1669.648336,3358.799499,105175,50,45,1,2,30,8,8
480,BASF,DE,89,2059,20,2015,1914.000022,70449.002087,5812.000018,5969.999824,112435,,,,,,,
517,ZF,DE,68,2815,28,2016,1892.999979,35165.999085,1184.999943,1613.999950,137258,18,22,4,4,27,14,11
1675,CATERPILLAR,US,94,2892,28,2015,1890.828717,41057.620198,2848.033560,4831.438418,105700,,,,,,,
1653,ABBOTT LABORATORIES,US,74,2120,21,2017,1884.715166,23921.385407,991.265872,1634.060289,99000,73,142,61,1,152,17,47
1533,HONEYWELL,US,97,2932,29-30,2016,1871.614717,34324.873239,956.331380,5618.338007,131000,41,71,4,3,445,24,35
1824,MICRON TECHNOLOGY,US,79,2611,26,2018,1869.868021,26542.343199,7754.581049,13119.643554,36000,492,197,52,232,788,1,1
102,NESTLE,CH,82,1089,10-12,2017,1869.652886,79460.240901,3492.738586,9007.682092,323000,145,217,97,30,183,33,127
480,BASF,DE,89,2059,20,2017,1867.000014,64474.999905,3996.000160,8314.000443,115490,553,615,401,325,556,72,84
1338,TAIWAN SEMICONDUCTOR,TW,60,2611,26,2015,1862.627920,23970.279843,7318.042219,9076.132439,45272,,,,,,,
842,DAIICHI SANKYO,JP,95,2120,21,2017,1860.088552,7566.523738,184.388686,601.124892,14446,46,45,42,171,178,8,26
1884,DOWDUPONT,US,55,2052,20,2017,1843.667240,54571.151733,3281.221027,5145.849194,98000,106,111,70,38,165,15,14
1108,HYUNDAI MOTOR,KR,69,2910,29-30,2017,1837.300137,75442.507863,3536.756849,3581.016557,68826,1178,79,53,1488,1570,11,22
480,BASF,DE,89,2059,20,2016,1833.999995,57549.998164,4145.000130,6109.000184,113830,12,50,14,11,13,70,56
538,NOVO NORDISK,DK,80,2120,21,2018,1817.617565,14981.278218,1290.872809,6329.510361,42672,50,52,43,11,38,7,12
760,ALLERGAN,IE,75,2120,21,2017,1798.165031,13922.002167,305.589347,-5128.905643,17800,24,48,25,20,46,11,105
135,PETROCHINA,CN,81,610,05-09,2018,1796.044176,299946.635962,34055.128694,17555.939034,476223,179,27,22,24,75,0,0
158,ZTE,CN,103,2630,26,2017,1789.494767,13867.666945,298.258150,972.960435,74773,609,370,87,66,212,20,19
961,ASTELLAS PHARMA,JP,91,2120,21,2015,1778.284204,10817.190632,264.081085,2042.396925,17217,,,,,,,
102,NESTLE,CH,82,1089,10-12,2016,1770.316390,79352.922738,3556.597745,11674.686335,328000,3,10,2,2,1,33,153
1288,VOLVO,SE,78,2910,29-30,2017,1766.480505,32642.882317,1679.984853,2944.068983,87104,146,152,2,2,121,6,14
102,NESTLE,CH,82,1089,10-12,2018,1763.220993,81100.180745,3431.539983,12197.089382,308000,184,228,80,32,178,16,88
1936,APPLIED MATERIALS,US,83,2899,28,2018,1762.444503,15068.113804,543.231145,4190.390930,21000,359,63,228,363,466,1,33
158,ZTE,CN,103,2630,26,2015,1759.998500,12767.982669,204.378317,916.338991,84622,,,,,,,
1617,BIOGEN IDEC,US,62,2120,21,2015,1757.903025,9400.694631,561.571796,4353.185650,7350,,,,,,,
1196,ALIBABA GROUP HOLDING,CN,28,4791,45-47,2015,1757.174265,12889.895588,1382.111572,3708.825447,36446,,,,,,,
1108,HYUNDAI MOTOR,KR,69,2910,29-30,2016,1756.533165,73307.789862,3426.685929,4065.434914,,693,41,66,1706,1064,8,38
819,TELECOM ITALIA,IT,127,6190,61,2016,1748.000039,19024.999812,3467.000090,3851.999994,61299,8,22,2,2,22,1,1
1239,PHILIPS,NL,88,2751,27,2017,1739.999978,24902.999401,419.999997,2555.999905,73951,900,1434,761,124,914,37,70
961,ASTELLAS PHARMA,JP,91,2120,21,2017,1739.797415,10246.743448,197.611647,1802.350394,16617,15,21,20,14,17,1,16
158,ZTE,CN,103,2630,26,2016,1737.462357,12901.389040,264.435599,-74.780073,81468,439,72,12,7,72,10,13
538,NOVO NORDISK,DK,80,2120,21,2015,1732.952544,14458.283782,699.825643,6623.693742,40638,,,,,,,
558,BANCO SANTANDER,ES,102,6419,64-66,2016,1725.999988,46192.001551,6572.000217,10768.000036,191635,,,,,,17,6
1617,BIOGEN IDEC,US,62,2120,21,2016,1723.405323,9998.947382,538.078311,4933.184944,7400,0,0,0,0,0,17,15
819,TELECOM ITALIA,IT,127,6190,61,2015,1719.999942,19718.000665,4761.000164,2644.000109,65867,,,,,,,
1288,VOLVO,SE,78,2910,29-30,2015,1717.723091,30474.836007,1666.527824,1824.501785,88464,,,,,,,
1288,VOLVO,SE,78,2910,29-30,2016,1713.139936,29441.082850,1702.608308,2019.921318,84039,83,90,13,6,86,5,6
301,CHINA RAILWAY,CN,84,4211,41-43,2018,1712.314552,94356.104732,1748.380717,4320.930690,282256,,,,,,0,0
463,MERCK DE,DE,64,2120,21,2015,1706.499956,12844.700366,513.900013,1839.599921,49613,,,,,,,
1675,CATERPILLAR,US,94,2892,28,2016,1703.929272,33656.749874,2557.203872,2083.841711,95400,13,29,10,1,257,19,4
928,OTSUKA,JP,85,2120,21,2018,1703.225309,10181.062855,449.762127,548.808312,32935,58,47,70,51,48,4,43
842,DAIICHI SANKYO,JP,95,2120,21,2016,1689.096214,7526.563480,195.160901,700.777804,14670,6,5,7,152,40,5,43
102,NESTLE,CH,82,1089,10-12,2015,1686.944859,78746.266663,3434.201004,11005.052365,335000,,,,,,,
1021,NTT,JP,87,6190,61,2017,1685.896772,92845.626175,13775.470667,13081.407174,303351,658,624,706,73,712,12,16
1021,NTT,JP,87,6190,61,2015,1681.909431,90945.303440,9973.348118,10725.331493,241448,,,,,,,
925,MITSUBISHI ELECTRIC,JP,86,2790,27,2018,1676.858170,35617.858171,1481.807674,2283.349633,145817,1092,319,1469,150,736,10,54
1021,NTT,JP,87,6190,61,2016,1667.575329,89763.432741,10257.625952,12295.838445,274844,58,25,88,6,23,10,25
1607,PROCTER & GAMBLE,US,93,2041,20,2017,1666.374737,58368.526399,3246.286651,12698.683888,92000,334,607,247,27,535,114,224
1021,NTT,JP,87,6190,61,2018,1665.258547,93615.472317,13178.444467,13504.944742,303351,377,323,465,48,432,26,17
1675,CATERPILLAR,US,94,2892,28,2017,1663.754694,39704.784751,2040.173626,5254.146177,98400,180,85,31,9,251,3,4
925,MITSUBISHI ELECTRIC,JP,86,2790,27,2017,1657.204935,35022.925586,1471.957425,2621.063264,142340,1794,713,2434,239,1594,11,44
1239,PHILIPS,NL,88,2751,27,2018,1657.000044,18121.000379,422.000012,1685.000025,77400,861,1135,570,108,754,23,59
1189,BAIDU,CN,73,6209,62-63,2017,1650.377642,10808.252729,615.418830,1999.696949,39343,314,55,65,38,178,13,95
480,BASF,DE,89,2059,20,2018,1649.999991,66768.996418,3894.000081,7501.000073,122404,512,556,292,295,443,131,91
1969,SALESFORCE.COM,US,90,5829,58-60,2018,1647.160738,11599.994265,519.650406,490.829465,35000,19,16,26,0,30,4,11
961,ASTELLAS PHARMA,JP,91,2120,21,2018,1644.454780,10294.276290,198.502108,2117.368858,16243,14,13,12,9,14,5,40
842,DAIICHI SANKYO,JP,95,2120,21,2015,1644.250005,7773.386780,213.836975,1027.679769,15249,,,,,,,
1138,SK HYNIX,KR,63,2611,26,2016,1641.307608,13462.452218,5077.765323,2565.013478,,127,0,0,844,363,0,3
1607,PROCTER & GAMBLE,US,93,2041,20,2015,1641.047187,57029.664516,2894.321689,12542.351149,105000,,,,,,,
961,ASTELLAS PHARMA,JP,91,2120,21,2016,1640.097005,10336.175561,228.604447,2035.879996,17202,0,0,0,0,0,5,20
1607,PROCTER & GAMBLE,US,93,2041,20,2016,1636.680448,56819.181889,2955.456963,12825.321406,95000,20,129,8,0,92,104,186
1372,MEDIATEK,TW,92,2611,26,2018,1635.405235,6765.048951,132.221045,470.356754,,445,192,4,3,517,3,4
1607,PROCTER & GAMBLE,US,93,2041,20,2018,1625.326695,59112.634510,2923.142631,5576.416384,97000,304,388,197,55,462,103,217
1372,MEDIATEK,TW,92,2611,26,2017,1624.663477,6769.566331,115.189519,288.761774,,399,185,3,2,518,7,10
1533,HONEYWELL,US,97,2932,29-30,2015,1620.959840,33695.179969,937.117438,5943.228491,129000,,,,,,,
1675,CATERPILLAR,US,94,2892,28,2018,1615.719753,47792.118043,2546.723699,8129.253052,104000,154,58,14,6,239,13,8
783,TEVA PHARMACEUTICAL INDUSTRIES,IL,145,2120,21,2017,1613.973058,19550.209865,763.318385,-15269.861557,51792,14,50,23,8,42,12,102
842,DAIICHI SANKYO,JP,95,2120,21,2018,1605.282305,7326.351013,284.538080,659.619574,14887,40,47,39,186,169,14,20
1533,HONEYWELL,US,97,2932,29-30,2017,1602.619304,35400.856286,900.436193,6028.817967,131000,357,560,85,56,711,36,62
1016,AISIN SEIKI,JP,96,2932,29-30,2018,1593.296649,31860.493124,2971.424488,1507.016364,119732,324,99,387,4,379,2,2
1824,MICRON TECHNOLOGY,US,79,2611,26,2017,1593.012363,17748.462036,4134.495743,5140.609108,34100,178,112,52,131,499,0,1
1108,HYUNDAI MOTOR,KR,69,2910,29-30,2015,1587.078092,71984.641254,7326.835301,4976.923112,,,,,,,,
928,OTSUKA,JP,85,2120,21,2015,1583.997975,11247.993447,448.501291,1069.831080,31940,,,,,,,
1372,MEDIATEK,TW,92,2611,26,2016,1582.448022,7829.416543,189.582468,671.942951,,92,20,1,3,149,3,9
1533,HONEYWELL,US,97,2932,29-30,2018,1579.911914,36508.277059,723.143748,6507.420447,114000,377,592,58,63,594,22,46
322,CHINA STATE CONSTRUCTION ENGINEERING,CN,72,4299,41-43,2017,1578.394673,132225.751877,2219.834132,9010.392241,270467,1,0,0,0,1,0,1
135,PETROCHINA,CN,81,610,05-09,2017,1570.471330,256909.638643,29214.741662,9260.083549,494297,176,21,21,20,44,0,0
1962,NVIDIA,US,67,2611,26,2017,1569.431508,8483.839221,517.903711,2803.491894,11528,20,2,4,0,32,9,6
58,BOMBARDIER,CA,161,3099,29-30,2015,1566.811348,15870.735049,1641.047187,-4225.325305,70900,,,,,,,
659,HSBC,GB,98,6420,64-66,2018,1555.457711,49220.938236,,17371.170223,235000,29,32,5,10,41,17,29
1936,APPLIED MATERIALS,US,83,2899,28,2017,1548.470813,12696.063146,301.309861,3413.972212,18400,388,56,274,392,483,2,34
1138,SK HYNIX,KR,63,2611,26,2015,1541.779377,14714.938588,5791.389849,4177.060910,,,,,,,,
817,LEONARDO,IT,107,3030,29-30,2017,1515.000011,11526.999995,228.999997,561.999972,45134,10,23,3,7,16,2,6
135,PETROCHINA,CN,81,610,05-09,2015,1510.955859,219892.486930,27750.559151,10679.408908,521566,,,,,,,
1167,TENCENT,CN,53,6209,62-63,2016,1509.553986,19363.326952,1070.387778,7431.669626,38775,516,8,12,14,2,25,2
527,DEUTSCHE BANK,DE,122,6419,64-66,2016,1499.000005,29772.000387,724.999991,-809.999998,99744,0,0,0,0,0,6,5
1323,HON HAI PRECISION INDUSTRY,TW,61,2620,26,2015,1491.694478,127372.398973,2016.508486,5321.496166,,,,,,,,
1255,NXP SEMICONDUCTORS,NL,99,2611,26,2018,1484.715496,8215.717040,533.624203,2761.570504,30000,303,312,10,10,428,1,2
558,BANCO SANTANDER,ES,102,6419,64-66,2015,1480.999985,48129.998147,7664.000150,9546.999820,189464,,,,,,,
1713,AT&T,US,149,6190,61,2015,1478.601829,128210.410476,16784.271225,21646.277979,281450,,,,,,,
303,CHINA RAILWAY CONSTRUCTION,CN,100,4211,41-43,2018,1474.734512,92436.075211,4121.354315,3790.247487,261333,2,1,0,1,0,0,1
783,TEVA PHARMACEUTICAL INDUSTRIES,IL,145,2120,21,2016,1474.235090,19129.248336,786.899182,1881.221775,56960,0,0,0,0,1,15,117
925,MITSUBISHI ELECTRIC,JP,86,2790,27,2015,1473.848592,34628.357738,1436.173334,2373.293974,135160,,,,,,,
558,BANCO SANTANDER,ES,102,6419,64-66,2017,1470.000017,50321.001559,7449.999917,12090.999633,195732,,,,,,22,2
1241,ASML HOLDING,NL,101,2611,26,2018,1468.700008,10944.000445,441.899989,2883.299952,23247,238,126,126,175,216,1,0
558,BANCO SANTANDER,ES,102,6419,64-66,2018,1468.000002,50423.998386,10726.000182,14201.000333,202713,,,,,,32,13
158,ZTE,CN,103,2630,26,2018,1460.051513,10897.991247,304.277783,-330.810872,68240,163,388,80,107,222,13,8
925,MITSUBISHI ELECTRIC,JP,86,2790,27,2016,1457.552426,33401.515335,1317.292685,2128.472086,138700,1080,547,1916,167,1117,16,39
1323,HON HAI PRECISION INDUSTRY,TW,61,2620,26,2016,1453.289879,123865.298927,1511.946786,5326.394923,,599,3,31,2,262,7,21
1762,HEWLETT PACKARD ENTERPRISE,US,104,2620,26,2018,1452.401048,26944.965124,2581.658075,2092.575422,60000,115,105,2,4,157,5,19
1659,DEERE,US,105,2830,28,2018,1447.684830,32624.177635,2576.505067,4503.316246,74000,123,269,15,3,431,7,30
1016,AISIN SEIKI,JP,96,2932,29-30,2017,1441.287575,30803.184956,2011.380391,1947.109471,114478,302,121,494,12,403,4,6
1713,AT&T,US,149,6190,61,2016,1440.173946,143044.471741,18791.256472,21611.342207,268000,0,0,0,0,36,82,418
625,VALEO,FR,76,2932,29-30,2017,1440.000022,18484.000117,1157.999970,1401.999965,111600,449,655,190,113,346,9,7
1631,WESTERN DIGITAL,US,66,2620,26,2015,1437.553787,12726.631016,534.497551,1502.182567,76449,,,,,,,
135,PETROCHINA,CN,81,610,05-09,2016,1430.794597,206061.810255,23073.935881,8735.786192,508757,79,0,1,1,0,0,0
311,CRRC CHINA,CN,106,3020,29-30,2018,1424.678951,27339.128777,972.401467,1866.952167,168600,78,37,13,2,51,0,0
1631,WESTERN DIGITAL,US,66,2620,26,2016,1420.959947,11348.465458,510.043406,675.982155,72878,33,9,3,4,138,12,8
854,FUJITSU,JP,143,2620,26,2015,1417.607651,37346.556783,1495.424542,1150.264172,156515,,,,,,,
301,CHINA RAILWAY,CN,84,4211,41-43,2017,1414.991682,87778.806686,1669.493970,3926.369362,283637,2,0,0,0,2,0,0
1824,MICRON TECHNOLOGY,US,79,2611,26,2016,1412.226353,10828.815401,5080.346484,205.240067,31400,30,4,5,9,169,0,0
874,TOSHIBA,JP,110,2611,26,2017,1407.820382,31107.826158,1410.767669,504.884112,141256,724,557,1577,124,1327,3,26
1372,MEDIATEK,TW,92,2611,26,2015,1407.494885,6060.229149,266.227085,741.013733,,,,,,,,
817,LEONARDO,IT,107,3030,29-30,2018,1400.999958,12240.000069,303.999986,11.000000,46462,11,21,7,8,19,4,5
1884,DOWDUPONT,US,55,2052,20,2015,1395.632396,42600.851506,3274.234245,9418.335743,,,,,,,,
928,OTSUKA,JP,85,2120,21,2017,1383.431256,9771.063924,426.736195,655.978918,32817,44,44,60,32,41,7,84
1884,DOWDUPONT,US,55,2052,20,2016,1383.405412,42059.365660,3322.269069,6013.970822,,6,3,5,2,34,9,14
817,LEONARDO,IT,107,3030,29-30,2015,1372.999977,12994.999997,269.000011,645.000022,47156,,,,,,,
854,FUJITSU,JP,143,2620,26,2016,1370.633836,35537.268966,1564.195030,1209.294656,155069,160,99,1917,7,263,12,14
790,TATA MOTORS,IN,77,2910,29-30,2016,1369.828009,33242.665231,2037.219005,2016.696380,79558,1,0,0,2,4,45,27
1969,SALESFORCE.COM,US,90,5829,58-60,2017,1363.731222,9205.235168,466.375292,396.506337,29000,12,17,15,0,34,1,17
1823,TEXAS INSTRUMENTS,US,108,2611,26,2018,1361.571369,13785.145245,987.772364,5868.119188,29888,227,61,36,3,249,0,1
527,DEUTSCHE BANK,DE,122,6419,64-66,2017,1359.999995,26448.000222,484.999997,1228.000037,97535,1,4,0,0,0,15,21
1255,NXP SEMICONDUCTORS,NL,99,2611,26,2017,1357.204630,8083.838969,482.095813,2133.623231,30100,248,326,21,6,428,2,3
517,ZF,DE,68,2815,28,2015,1350.000035,29154.000804,1290.000044,1080.999966,121253,,,,,,,
322,CHINA STATE CONSTRUCTION ENGINEERING,CN,72,4299,41-43,2016,1349.928672,119537.830353,1673.820429,7207.387593,255878,7,0,0,1,0,1,0
817,LEONARDO,IT,107,3030,29-30,2016,1348.000020,12001.999654,159.000003,623.000029,45631,0,8,0,0,2,7,3
1824,MICRON TECHNOLOGY,US,79,2611,26,2015,1344.977529,14141.477644,3511.788556,2620.959422,31800,,,,,,,
1936,APPLIED MATERIALS,US,83,2899,28,2016,1343.230717,9454.143234,220.960588,1823.579776,15600,65,15,46,68,175,1,24
1838,ADOBE,US,109,5829,58-60,2018,1343.066571,7886.465639,232.819963,2480.670344,21357,49,0,3,0,47,9,21
311,CRRC CHINA,CN,106,3020,29-30,2017,1337.119145,26386.193931,1004.590886,1973.092789,176754,120,59,15,2,48,0,0
